0;1;2;3;4;5
 #Verificamos: É falso texto que indica vitamina C e água quente com limão como prevenção contra o novo coronavírus;Por favor, use o máximo de * vitamina C natural possível * para fortalecer seu sistema imunológico;4;3;2020;https://piaui.folha.uol.com.br/lupa/2020/03/04/verificamos-vitamina-coronavirus/
 #Verificamos: É falso que vinagre é mais eficiente que álcool gel na proteção contra o novo coronavírus;Melhor desinfetante é o VINAGRE!!! Não usem álcool gel para se protegerem do coronavírus … É um grande negócio !! Partilhem o mais possível … o mundo precisa saber disto;3;3;2020;https://piaui.folha.uol.com.br/lupa/2020/03/03/verificamos-vinagre-coronavirus/
 #Verificamos: É falso que Os Simpsons previram a chegada do novo coronavírus;Mais uma vez os Simpsons prevendo o futuro!! – Año 1993 temporada 4 capítulo 21 – Corona virus;3;3;2020;https://piaui.folha.uol.com.br/lupa/2020/03/03/verificamos-simpsons-previram-chegada-novo-coronavirus/
 #Verificamos: Propaganda de produto ‘para melhorar a imunidade’ supostamente endossado por Luciano Huck é falsa;MELHORE-SUA-IMUNIDADE;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-huck-imunidade/
 #Verificamos: É falso que Doria proibiu cloroquina nos hospitais de São Paulo;Doria proibe, a cloroquina nos hospitais de São Paulo…… Quer que o povo brasileiro morra mesmo ! Doria comunistas, junto com todos os governadores e prefeitos canalhas…;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-doria-cloroquina-coronavirus/
 #Verificamos: Golpe de Facebook orienta usuários a comentar publicação para ganhar álcool gel da Ambev;Comente: Eu quero! Para receber em sua casa, álcool em gel produzido pela Ambev. São 500 frascos para sua cidade;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/ambev-coronavirus-alcool/
 #Verificamos: Tabela que circula nas redes sociais induz a erro ao comparar países com e sem quarentena;Países sem a quarentena: Holanda;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-tabela-coronavirus/
 #Verificamos: Ex-detento flagrado com drogas e armas no RS não foi libertado por causa da Covid-19;Detento solto por medo do Coronavírus é preso com grande quantidade de drogas e armas;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-detento-libertado-coronavirus/
 #Verificamos: É falso que todos os infectados pelo novo coronavírus em Blumenau estão curados;Todos infectados pelo covid 19 estão curados em Blumenau-Santa Catarina, dentre eles um idoso de 72 anos;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-infectados-novo-coronavirus-blumenau-curados/
 #Verificamos: É golpe mensagem no WhatsApp sobre doações de 492 mil cestas básicas pelo CRAS;Eu acabei de solicitar uma cesta pra minha família, aproveita pra ver para você também aqui (…) Eles estão entregando nos bairros através de um caminhão na sua residencia em até 3 dias úteis. Não tá podendo buscar para evitar o risco de tumulto e contaminação com o vírus.;4;5;2020;https://piaui.folha.uol.com.br/lupa/2020/05/04/verificamos-golpe-cras-coronavirus/
 #Verificamos: É falso que André Mendonça disse que, em conflito entre Bíblia e Constituição, ‘vale a Bíblia’;Quando a Constituição Federal chocar com a Bíblica, para mim, vale a Bíblia;4;5;2020;https://piaui.folha.uol.com.br/lupa/2020/05/04/verificamos-andre-mendonca-biblia-constituicao/
 #Verificamos: É falso que novo vírus da gripe encontrado em porcos na China se espalha pelo mundo;NOVO VÍRUS DA GRIPE EM PORCO SURGE NA CHINA E PODE ATINGIR HUMANOS;2;7;2020;https://piaui.folha.uol.com.br/lupa/2020/07/02/verificamos-novo-virus-gripe-porcos-china/
 #Verificamos: É falso que médica foi demitida pelo governador da Bahia por questões políticas; médica que estava salvando vidas na Bahia foi demitida pelo Governador do PT Rui Costa;2;7;2020;https://piaui.folha.uol.com.br/lupa/2020/07/02/verificamos-medica-bahia-demitida/
 #Verificamos: É falso que Xiaomi e Samsung estejam doando celulares a estudantes em isolamento por causa da Covid-19;BEM-VINDO!!! queremos ajudar os alunos que precisam de um celular para estudar devido a pandemia de Covid19. As primeiras 2.500 pessoas neste grupo que escreverem letra por letra G_A_N_A_R sem serem interrompidas por outros concorrentes receberão telefones móveis xiaomi. GANHE UM TELEFONE MÓVEL PARA SUAS ESTUDANTES E CRIANÇAS;1;7;2020;https://piaui.folha.uol.com.br/lupa/2020/07/01/verificamos-xiaomi-celulares-covid/
 #Verificamos: É falso que STF afastou Bolsonaro do controle de ações estratégicas contra pandemia de Covid-19;Só para lembrar: STF afastou Bolsonaro do controle da Covid dando esse poder para Governadores e Prefeitos. Não cobrem do Presiente;1;7;2020;https://piaui.folha.uol.com.br/lupa/2020/07/01/verificamos-stf-bolsonaro-covid/
 #Verificamos: É falso que vacinas contra a Covid-19 contêm microchip que permite controle externo a partir de antenas 5G;A vacina chinesa contém RNA replicavel digitalizável, ou seja para controlar a humanidade através das ondas que vai emitir as antenas 5G. você faz assina pensa que está curado E quando eles ativar em si cai duro sem saber porquê. não fazam uma vacina chinesa, logo vai chegar a vacina de outro país segura;4;8;2020;https://piaui.folha.uol.com.br/lupa/2020/08/04/verificamos-vacina-5g-microchip/
 #Verificamos: É falso post que relata morte de caminhoneiro envolvido em acidente na BR-277 no Paraná;o caminhoneiro que se envolveu no acidente da br 277, não morreu pelo acidente mas pela culpa na cabeça dele, acabou se matando..;3;8;2020;https://piaui.folha.uol.com.br/lupa/2020/08/03/verificamos-morte-caminhoneiro-acidente-na-br-277/
 #Verificamos: É falso que Letícia Sabatella disse que defensores de Bolsonaro devem ‘morrer de fome’;Letícia Sabatella desce o Nível em discussão com seguidores no Instagram. Desejo que o Brasil quebre Mesmo e todos vocês defensores do Bozo, Morram de Fome;2;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/02/verificamos-leticia-sabatella-pandemia/
 #Verificamos: É falso que Ricardo Salles foi internado após ‘envenenamento por mamona’;NOTÍCIA DE ÚLTIMA HORA;1;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-ricardo-salles-envenenamento-mamona/
 #Verificamos: É falso que Covid-19 significa ‘certificado de identificação da vacinação com inteligência artificial’;Italianos, atenção. Covid-19 significa certificado de identificação da vacinação com inteligência artificial e 19 é o ano que foi criado. Covid-19 não é o nome do vírus. É o nome do plano internacional de controle e a redução da população;1;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/
 #Verificamos: É falso que FDA e China consideram a cloroquina ‘100% eficiente’ contra Covid-19;(…) FDA aprovaram o uso da cloroquina como 100% eficiente na cura do Covid;1;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/
 #Verificamos: É falso que França, Itália e Reino Unido liberaram o uso de cloroquina;O Presidente Bolsonaro puxou a fila e agora França, Itália e Reino Unido já estão usando a cloroquina. Bolsonaro virou Mito Mundial;1;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/
 #Verificamos: Não há indícios de que incêndios no Pantanal foram causados pelo MST;A polícia federal está investigando os incêndios criminosos que estão acontecendo no Pantanal, segundo superintendente da PF, há fortes indícios de que o MST e ONGs ligadas ao terrorista João Pedro Stédile estejam agindo ilegalmente, devemos ressaltar que Stédile já fez graves ameaças no sentido de incendiar o Brasil caso Bolsonaro vencesse as eleições.;2;10;2020;https://piaui.folha.uol.com.br/lupa/2020/10/02/verificamos-pantanal-mst/
 #Verificamos: É falso que metade do dinheiro destinado para Covid-19 foi desviado por governadores e prefeitos;Mais da metade do dinheiro destinado para combater a Covid-19 foi desviada por governadores e prefeitos;2;10;2020;https://piaui.folha.uol.com.br/lupa/2020/10/02/verificamos-desvio-verbas-covid/
 #Verificamos: É falso que Biden disse que só quer ser apresentado ao presidente do Brasil ‘quando outro for eleito’;Enquanto não elegerem outro presidente no Brasil não me apresentem para esse tal de Bolsonaro;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-biden-apresentado-presidente-brasil/
 #Verificamos: Cloroquina e Ivermectina não previnem Covid-19;(…) O que nós temos que fazer agora? Acabar com a circulação viral. Como faço isso, doutora? Eu tomo medicações para evitar a doença. Então você que não teve Covid e você que já teve (…) passam a usar medicações que são preventivas.;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-cloroquina-ivermectina-previnem-covid-19/
 #Verificamos: Texto de decreto que prevê fechamento de comércio na Baixada Santista é de março;MEDIDAS OBRIGATÓRIAS PARA COMBATER A PROPAGAÇÃO DO CORONAVÍRUS.;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-decreto-baixada-santista/
 #Verificamos: Áudio com informações falsas sobre vacinas contra a Covid-19 não foi gravado por especialista da Unicamp;To estudando muito essas vacinas e já avisei a Vivi. Vacina da China (…) é vacina genética. Nós estamos acostumados com vacina com um vírus vivo atenuado ou vírus morto, que são as vacinas seguras… essa genética é com DNA recombinante, procurem no Google;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-audio-whatsapp/
 #Verificamos: É falsa tabela com horários de funcionamento do comércio em São Paulo durante fase amarela;"FASE AMARELA PLANO SP
Escritório Segunda a sexta-feira, das 8h às 14h 
Comércio de rua – Segunda a sexta-feira, das 12h às 18h, sábado das 8h às 14h
Shopping Center – Segunda a sexta-feira, das 13h às 19h
Camelódromo/Shopping popular – Segunda a sexta-feira, das 12h às 18h
Imobiliária – Segunda a sexta-feira, das 8h às 14h
Concessionária de carro e moto – Segunda a sexta-feira, das 12h às 18h
Academia – Segunda a sábado com duas opções: 6 horas corridas ou dois turnos de 3 horas (das 6h às 9h e das 18h às 21h). Essa informação deverá estar afixada na entrada do estabelecimento. Não poderá funcionar após as 21h. 
Restaurante, padaria, cafeteria, lanchonete, bar, choperia e afins – De segunda a sábado com duas opções: 6 horas corridas ou dois turnos de 3 horas. Essa informação deverá estar afixada na entrada do estabelecimento. Não poderá funcionar após as 21h. Obs.: estes horários são para consumo local, respeitando o protocolo. Portaria e delivery seguem o já vigente atualmente. 
Salão de beleza e barbearia – Segunda a sábado com duas opções: 6 horas corridas ou dois turnos de 3 horas. Essa informação deverá estar afixada na entrada do estabelecimento.
Domingos e feriados: atividades suspensas.";1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-horarios-de-funcionamento-fase-amarela-sp/
 #Verificamos: Carta que conclama exército contra STF não foi escrita por ministro-chefe da Casa Civil;"E AGORA CABEÇAO?*
Vai mandar prender o General Walter Braga Netto
*CARTA BOMBÁSTICA POSTADA NO “BRASIL PELO EXARNET”, BLOG FECHADO DO EXÉRCITO";1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-carta-exercito-stf-ministro-walter-braga-netto/
 #Verificamos: É falso que vacinas não são necessárias para controlar pandemias;Não há absolutamente nenhuma necessidade de vacinas para extinguir a pandemia;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-vacinas-controlar-pandemias/
 #Verificamos: Es falso que Australia haya recomendado el uso de ivermectina para pacientes con Covid-19;Então o que a Austrália fez? Ela recomendou que toda a população tomasse a ivermectina. Todos tomaram e o que que acontece, a gente pode ver no gráfico, os casos despencaram de Covid-19 e por causa disso a ivermectina já está até sendo considerada por muitos entre aspas vacina contra o Covid-19;4;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/04/verificamos-australia-ivermectina/
 #Verificamos: Es falso que el Instituto Virológico de Wuhan y Pfizer sean propiedad de GlaxoSmithKline;O laboratório biológico chinês em Wuhan é propriedade da Glaxo [GSK]!;9;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/09/verificamos-wuhan-glaxosmithkline-pfizer/
 #Verificamos: É falso que estudo demonstra que vacina contra Covid-19 pode afetar fertilidade masculina;Vacina Contra Covid pode afetar Fertilidade Masculina segundo Estudo da Universidade de Miami;5;1;2021;https://piaui.folha.uol.com.br/lupa/2021/01/05/verificamos-estudo-vacina-fertilidade/
 #Verificamos: É falso que vice-presidente eleita dos EUA fingiu tomar vacina contra a Covid-19;Se eles fingem tomar [a vacina da Covid-19] eu é que não vou;5;1;2021;https://piaui.folha.uol.com.br/lupa/2021/01/05/verificamos-vice-eua-vacina/
 #Verificamos: É falso que ‘companheira de cela’ de Dilma disse que ex-presidente não foi torturada durante a ditadura;A jornalista Mírian Macedo, conta que após o atentado terrorista com carro bomba contra o quartel do 2º Exército em São Paulo, onde participou Dilma Russeff resultado na morte com despedaçamento do corpo do soldado Mario Kosel Filho e mutilação de mais de 16 soldados, Dilma Russeff foi presa e em seguida a jornalista também foi preso por distribuir material subversivo e ambas ficaram na mesma cela e ela diz que Dilma Russeff é mentirosa por que ambas foram interrogadas confessaram os seus ilícito e não ouve tortura;4;1;2021;https://piaui.folha.uol.com.br/lupa/2021/01/04/verificamos-dilma-torturada-ditadura/
 #Verificamos: É falso que homem na Argentina recebeu vacina contra Covid-19 duas vezes, em braços e locais distintos;Na Argentina a CoronaVac é tão boa, que cidadão entra na fila 2x. Em postos diferentes;4;1;2021;https://piaui.folha.uol.com.br/lupa/2021/01/04/verificamos-argentina-vacina-covid/
 #Verificamos: É falso que Nestlé doou leite condensado para as Forças Armadas ;A empresa Nestlé, anúnciou (sic) hoje através de seu departamento de relações institucionais e relações punidas, que devido a grande repercussão de sua marca registrada leite condensado MOÇA , que fará a doação de 8 mil caixas do produto as Forças armadas que será distribuída partes iguais entre às 3 forças de segurança Naciona brasileira. Pela excelente campanha de propaganda divulgado em âmbito nacional sem custos a empresa. Ass. NESTLÉ DO BRASIL;1;2;2021;https://piaui.folha.uol.com.br/lupa/2021/02/01/verificamos-nestle-leite-condensado/
 #Verificamos: É falso que meninos desaparecidos em Belford Roxo foram encontrados em ‘terreiro de macumba de Winnie Bueno’;Na manhã de hoje (30), após meses de procuras os 3 jovens de Belford Roxo foram encontrados em um terreiro de macumba de propriedade de Winnie Bueno. Após psicológico traumatizada as crianças relataram que estavam sendo preparadas para um sacrifício de macumba, as crianças abaladas afirmaram que não queriam morrer e que em todo momento pediam para que possam ir embora porém Winnie batia neles e os maltratava;1;4;2021;https://piaui.folha.uol.com.br/lupa/2021/04/01/verificamos-meninos-belford-roxo/
 #Verificamos: G1 não noticiou que manifestação pró-Bolsonaro foi maior que protestos pelo impeachment de Dilma;Mesmo com pandemia, manifestação pró-governo do dia 1º de Maio é maior que as manifestações a favor do impeachment da ex-presidente Dilma;3;5;2021;https://piaui.folha.uol.com.br/lupa/2021/05/03/verificamos-g1-manifestacao-pro-bolsonaro-impeachment-dilma/
 #Verificamos: É montagem capa do New York Times com elogios a manifestações pró-Bolsonaro;Brazil whants (sic) to be free;3;5;2021;https://piaui.folha.uol.com.br/lupa/2021/05/03/verificamos-montagem-capa-bolsonaro/
 #Verificamos: É falso que Alemanha proibiu Igreja Universal de se instalar no país;Alemanha proíbe a Igreja Universal de se instalar no país, devido a sua forma de arrecadar dinheiro! Isto é ser um país sério!!;3;5;2021;https://piaui.folha.uol.com.br/lupa/2021/05/03/verificamos-alemanha-proibiu-igreja-universal/
 #Verificamos: É falso que Fauci disse em e-mail que coronavírus era ‘fruto da engenharia genética’;Bomba atômica: vazam e-mails do Dr. Fauci, da Casa Branca, afirmando que o vírus chinês aparenta ser fruto de engenharia genética;2;6;2021;https://piaui.folha.uol.com.br/lupa/2021/06/02/verificamos-fauci-coronavirus/
 #Verificamos: Áudio de falso virologista do Einstein traz informações erradas sobre vacinas;A segurança [da Coronavac] não dá nem pra gente ter ideia, porque depende da variável tempo. Quem está tomando vacina agora faz parte de ser um voluntário, porque nós vamos avaliar os efeitos colaterais a longo prazo. […] Essas vacinas são experimentais. Pode dar certo, como pode não dar certo;1;6;2021;https://piaui.folha.uol.com.br/lupa/2021/06/01/verificamos-virologista-einstein/
 #Verificamos: Marcelo Freixo não disse que estuda criar ‘Instituto Lázaro Barbosa’;"NOTA DE REPÚDIO

Deputado Marcelo Freixo e movimentos dos Direitos Humanos entram com representação contra policiais de Goiás para investigar sé m houve ou não excessos no Brutal Assassinato de Lázaro Barbosa
‘Testemunhas afirmam que ele se entregaria logo após descarregar as três armas que possuía’
‘Todos nós temos direito a vida’ diz deputado em sua ação.
Deputado Marcelo Freixo pede também que Estado indenize a Família de Lázaro e já estuda criar o Instituto Lázaro Barbosa para que a história e o exemplo de resistência de Lázaro não caia no ostracismo";1;7;2021;https://piaui.folha.uol.com.br/lupa/2021/07/01/verificamos-marcelo-freixo-instituto-lazaro-barbosa/
 #Verificamos: Marcelo Odebrecht não atribuiu ‘queda’ de Dilma a corte de propina do MDB;[Marcelo Odebrecht:] Eu avisei Temer que Dilma descobriu a corrupção e cortou contrato, foi quando Temer decidiu derrubá-la…;3;8;2021;https://piaui.folha.uol.com.br/lupa/2021/08/03/verificamos-odebrecht-dilma-temer/
 #Verificamos: É falso que CDC dos EUA afirmou que variante do coronavírus é a ‘própria vacina’;‘Variante é a própria vacina’ (…);2;8;2021;https://piaui.folha.uol.com.br/lupa/2021/08/02/verificamos-cdc-variante-coronavirus-vacina/
 #Verificamos: Meta-análise de pesquisas indianas não prova que hidroxicloroquina previne Covid-19;"Quem vai pedir desculpas aos familiares dos mortos?
AGORA É ESTUDO CIENTÍFICO!!!!
‘Hidroxicloroquina para profilaxia da COVID-19 atinge o mais alto nível de evidência científica";2;9;2021;https://piaui.folha.uol.com.br/lupa/2021/09/02/verificamos-meta-analise-hidroxicloroquina-previne-covid-19/
 #Verificamos: Áudio de convocação a protestos de 7 de setembro é atribuído a militar morto há 20 anos;Vocês querem ouvir uma bomba quentinha? Ouçam um áudio do Almirante da reserva Fernando Catta Preta Braumaier na reunião dos 33 no clube Naval do RJ, realizado hoje a tarde.;2;9;2021;https://piaui.folha.uol.com.br/lupa/2021/09/02/verificamos-audio-almirante-7-setembro/
 #Verificamos: Lula não disse que vai conversar como ‘chefe supremo’ com pastores e padres se for eleito;Olha, com todo o respeito que eu tenho pelas instituições brasileiras… Eu tô conversando com quem é pastor, com quem é padre. Eu vou conversar com todo mundo, enquanto povo brasileiro e enquanto eleitores. Se eu ganhar as eleições, aí eu vou conversar como chefe supremo, pra dizer qual é o papel deles.;1;9;2021;https://piaui.folha.uol.com.br/lupa/2021/09/01/verificamos-lula-chefe-supremo-pastores/
 #Verificamos: É falso que ‘16 mil votos duplicados’ mostram que Trump venceu eleições no Arizona;"TRUMP VENCEU NO ARIZONA! A imprensa está caladinha!

Os 11mil votos a mais do Biden caem por terra só com 16mil votos duplicados que acabam de ser comprovados na auditoria do Arizona, e isso em apenas um condado. Houve fraude eleitoral nos EUA";4;10;2021;https://piaui.folha.uol.com.br/lupa/2021/10/04/verificamos-votos-duplicados-trump-eleicoes-arizona/
 #Verificamos: É falso que manifestantes de esquerda exibiram faixa que diz ‘Fora Bolsonaro, o resto é tudo ladrão’;"(…) PELO FIM DO GENOCÍDIO
FORA BOLSONARO, O RESTO É TUDO LADRÃO";4;10;2021;https://piaui.folha.uol.com.br/lupa/2021/10/04/verificamos-manifestantes-faixa-fora-bolsonaro-resto-ladrao/
 #Verificamos: É falso que adolescentes de Camaçari e Blumenau morreram após serem vacinados contra Covid-19;João […], de Marília, no interior de São Paulo, tinha 16 anos. O Samuel […], de Jaú, no interior de São Paulo, tinha 13 anos, infartou e morreu. Julia […], de Blumenau, em Santa Catarina, tinha 15 anos, teve parada cardíaca e morreu. A Isabelle […], como eu disse, tinha 16. […] Nilmar […], 15 anos, infartou e morreu. Todos eles com relatos de que tinham se vacinado dias antes, no máximo uma semana ou duas antes.;1;10;2021;https://piaui.folha.uol.com.br/lupa/2021/10/01/verificamos-adolescentes-vacina-cristina-graeml/
 #Verificamos: É falso texto que anuncia fórmula infantil com hormônios para ‘bebês transgêneros’;Em resposta a uma avalanche sem precedentes de pedidos de 3 ativistas no Twitter, os fabricantes de alimentos para bebês finalmente anunciaram que fornecerão fórmula infantil com hormônio para bebês transgêneros. (…);3;11;2021;https://piaui.folha.uol.com.br/lupa/2021/11/03/verificamos-formula-transgeneros/
 #Verificamos: É falso que cidade gaúcha inaugurou parque infantil com brinquedos obscenos;A prefeitura de Santa Etelvina do Guaíba (RS), hoje administrada pela esquerda, inaugurou anteontem um parque infantil ‘temático’ que possui como ‘inspiração’ a ideologia de gênero e, de acordo com o prefeito Fellipe Weissfüder Garcia (PRONA),  vai auxiliar na educação sexual das crianças (…);1;12;2021;https://piaui.folha.uol.com.br/lupa/2021/12/01/verificamos-cidade-gaucha-parque-infantil-brinquedos-obscenos/
 #Verificamos:  É falso que o PT votou contra o Auxílio Brasil;O PT votou em peso contra os R$ 400,00 para os mais pobres. Não votaram contra o Bolsonaro, votaram contra os mais pobres;1;12;2021;https://piaui.folha.uol.com.br/lupa/2021/12/01/verificamos-pt-votou-contra-auxilio-brasil/
 #Verificamos: É falso que Joelma disse em entrevista que seu sangue coagulou após ter recebido vacina contra a Covid-19;A cantora Joelma relata que depois da picada seu sangue ficou estranho, escuro e com coágulos e que ela sentiu muita dor no peito.;1;12;2021;https://piaui.folha.uol.com.br/lupa/2021/12/01/verificamos-joelma-sangue-vacina/
Boato – O Inmet e institutos de meteorologia do Chile alertam que fevereiro de 2020 será o mês mais quente da história. Motivo é uma onda de calor causada pelo fenômeno do equinócio.;Atenção :Institutos de meteorologia alertam para uma forte onda de calor em fevereiro..A defesa civil e os telejornais não divulgam para não assustarem a população, mas segundo Inmet( Instituto Nacional de Meteorologia) e Institutos do Chile, divulgam que será o fevereiro mais quente que se terá registro na história de medições. Por isso, crianças e idosos, pessoas com problemas de pressão e cardiovasculares terão atenção especial..Muita água..Nada de exercícios depois das 8 da manhã e antes das 18 da noite…E detalhe , não há previsão para um dia sequer de chuva..A defesa civil também prevê desabastecimento da água e energia.. Fica a dica..Nada de crianças e idosos em praias e piscinas nesse período de horário..Repassem para que as pessoas estejam informadas e tomem os cuidados necessários. *ATENÇÃO* O fenômeno do Equinócio nos afetará nos próximos 5 dias. Permaneça dentro e mantenha os animais dentro de casa ou protegidos especialmente a partir das 11h até as16h todos os dias. A temperatura irá flutuar e pode atingir 40 graus Celsius. Isso pode causar desidratação e insolação facilmente. Este fenômeno é devido ao fato de que o sol está diretamente acima do equador. Por favor, fique hidratado. Todos devem consumir cerca de 3 litros de líquido todos os dias. Controle da pressão arterial. Muitos podem sofrer uma insolação. Tome banhos frios o mais freqüente possível. Reduza a carne e aumente frutas e legumes. A onda de calor não é uma piada! Coloque uma vela nova não utilizada fora da área da casa ou da área exposta. Se a vela pode derreter, está em um nível perigoso. Coloque sempre um balde ou 2 água pela metade na sala de estar e em cada sala para manter a temperatura baixa. A insolação não apresenta sintomas indicativos. Uma vez desmaiado, é grave e perigoso, já que a falha de um órgão é ativada. Sempre verifique seus lábios e veja se seus olhos estão afundados por desidratação. Por favor, informe;31;1;2020;https://www.boatos.org/brasil/fevereiro-2020-mes-mais-quente-historia-onda-de-calor.html
Boato – O AquaRio (Aquário Marinho do Rio de Janeiro) vai ter Sessão Azul no dia 30 de março de 2020 com cortesia (ingressos gratuitos) para famílias que tiverem crianças com autismo ou alguma síndrome.;O AquaRio vai ter sessão azul no dia 30/03 com cortesia (ingressos gratuitos!) Para os que não conhecem, a Sessão Azul é um projeto para crianças autistas e com necessidades especiais! Tem muitos voluntários no dia, a iluminação é diferenciada etc. Tudo muito bem organizado! Esse mês serão dados 4 ingressos por família, se alguém conhecer ou tiver uma criança com autisto, necessidade especial ou alguma síndrome é só entrar na página do face do AquaRio que tem todas as informações de como pegar os ingressos Me ajuda a repassar?!!!;31;1;2020;https://www.boatos.org/brasil/aquario-sessao-azul-30-03-2020-ingressos-gratuitos.html
