0;1;2;3;4;5
 #Verificamos: É falso texto que indica vitamina C e água quente com limão como prevenção contra o novo coronavírus;favor use xim vitamin natur pos vel fortalec sistem imunol gic;4;3;2020;https://piaui.folha.uol.com.br/lupa/2020/03/04/verificamos-vitamina-coronavirus/
 #Verificamos: É falso que vinagre é mais eficiente que álcool gel na proteção contra o novo coronavírus;melhor desinfet vinagr us lcool gel proteg coronav ru grand neg cio partilh pos vel mund precis sab dist;3;3;2020;https://piaui.folha.uol.com.br/lupa/2020/03/03/verificamos-vinagre-coronavirus/
 #Verificamos: É falso que Os Simpsons previram a chegada do novo coronavírus;vez simpsom prev futur <number> tempor <number> cap tul <number> cor viru;3;3;2020;https://piaui.folha.uol.com.br/lupa/2020/03/03/verificamos-simpsons-previram-chegada-novo-coronavirus/
 #Verificamos: Propaganda de produto ‘para melhorar a imunidade’ supostamente endossado por Luciano Huck é falsa;melhor imun;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-huck-imunidade/
 #Verificamos: É falso que Doria proibiu cloroquina nos hospitais de São Paulo;dor proib cloroquin hospit paul qu pov brasil morr dor comun junt tod govern prefeit canalh;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-doria-cloroquina-coronavirus/
 #Verificamos: Golpe de Facebook orienta usuários a comentar publicação para ganhar álcool gel da Ambev;coment quer receb cas lcool gel produz ambev <number> frasc cidad;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/ambev-coronavirus-alcool/
 #Verificamos: Tabela que circula nas redes sociais induz a erro ao comparar países com e sem quarentena;pa se quarenten holand;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-tabela-coronavirus/
 #Verificamos: Ex-detento flagrado com drogas e armas no RS não foi libertado por causa da Covid-19;detent solt med coronav ru pres grand quant drog arm;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-detento-libertado-coronavirus/
 #Verificamos: É falso que todos os infectados pelo novo coronavírus em Blumenau estão curados;tod infect covid <number> est cur blumenau sant catarin dentr idos <number> ano;1;4;2020;https://piaui.folha.uol.com.br/lupa/2020/04/01/verificamos-infectados-novo-coronavirus-blumenau-curados/
 #Verificamos: É golpe mensagem no WhatsApp sobre doações de 492 mil cestas básicas pelo CRAS;acab solic cest pra fam lia aproveit pra ver voc tamb aqu est entreg bairr atrav caminh residenc at <number> dia teil pod busc evit risc tumult contamin ru;4;5;2020;https://piaui.folha.uol.com.br/lupa/2020/05/04/verificamos-golpe-cras-coronavirus/
 #Verificamos: É falso que André Mendonça disse que, em conflito entre Bíblia e Constituição, ‘vale a Bíblia’;constitu feder choc blic mim val bli;4;5;2020;https://piaui.folha.uol.com.br/lupa/2020/05/04/verificamos-andre-mendonca-biblia-constituicao/
 #Verificamos: É falso que novo vírus da gripe encontrado em porcos na China se espalha pelo mundo;nov ru grip porc surg chin pod ating human;2;7;2020;https://piaui.folha.uol.com.br/lupa/2020/07/02/verificamos-novo-virus-gripe-porcos-china/
 #Verificamos: É falso que médica foi demitida pelo governador da Bahia por questões políticas;dic salv vid bah demit govern pt rui cost;2;7;2020;https://piaui.folha.uol.com.br/lupa/2020/07/02/verificamos-medica-bahia-demitida/
 #Verificamos: É falso que Xiaomi e Samsung estejam doando celulares a estudantes em isolamento por causa da Covid-19;bem vind quer ajud alun precis celul estud dev pandem covid<number> prim <number> <number> pesso nest grup escrev letr letr ser interromp outr concorr receb telefon veil xiaom ganh telefon vel estud crian;1;7;2020;https://piaui.folha.uol.com.br/lupa/2020/07/01/verificamos-xiaomi-celulares-covid/
 #Verificamos: É falso que STF afastou Bolsonaro do controle de ações estratégicas contra pandemia de Covid-19;lembr stf afast bolsonar control covid dand pod govern prefeit cobr presi;1;7;2020;https://piaui.folha.uol.com.br/lupa/2020/07/01/verificamos-stf-bolsonaro-covid/
 #Verificamos: É falso que vacinas contra a Covid-19 contêm microchip que permite controle externo a partir de antenas 5G;vacin chin cont rna replica digitaliz vel control human atrav ond vai emit anten <number>g voc faz assin pens est cur ativ si cai dur sab porqu faz vacin chin log vai cheg vacin outr pa segur;4;8;2020;https://piaui.folha.uol.com.br/lupa/2020/08/04/verificamos-vacina-5g-microchip/
 #Verificamos: É falso post que relata morte de caminhoneiro envolvido em acidente na BR-277 no Paraná;caminhon envolv acid br <number> morr acid culp cab acab mat;3;8;2020;https://piaui.folha.uol.com.br/lupa/2020/08/03/verificamos-morte-caminhoneiro-acidente-na-br-277/
 #Verificamos: É falso que Letícia Sabatella disse que defensores de Bolsonaro devem ‘morrer de fome’;let cia sabatell desc vel discus segu instagr desej brasil quebr tod voc defen boz morr fom;2;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/02/verificamos-leticia-sabatella-pandemia/
 #Verificamos: É falso que Ricardo Salles foi internado após ‘envenenamento por mamona’;not cia ltim hor;1;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-ricardo-salles-envenenamento-mamona/
 #Verificamos: É falso que Covid-19 significa ‘certificado de identificação da vacinação com inteligência artificial’;itali aten covid <number> signif certific identif vacin intelig nci artific <number> ano cri covid <number> nom ru nom plan internac control redu popul;1;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-covid-certificado-vacinacao/
 #Verificamos: É falso que FDA e China consideram a cloroquina ‘100% eficiente’ contra Covid-19;fda aprov uso cloroquin <number> efici cur covid;1;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-fda-china-cloroquina/
 #Verificamos: É falso que França, Itália e Reino Unido liberaram o uso de cloroquina;presid bolsonar pux fil agor fran it lia rein unid est us cloroquin bolsonar vir mit mund;1;9;2020;https://piaui.folha.uol.com.br/lupa/2020/09/01/verificamos-franca-italia-cloroquina/
 #Verificamos: Não há indícios de que incêndios no Pantanal foram causados pelo MST;pol cia feder est investig inc ndi crimin est acontec pantan segund superintend pf fort ind cio mst ong lig terror jo pedr st dil agind ileg dev ressalt st dil fez grav ame sent incendi brasil cas bolsonar venc ele es;2;10;2020;https://piaui.folha.uol.com.br/lupa/2020/10/02/verificamos-pantanal-mst/
 #Verificamos: É falso que metade do dinheiro destinado para Covid-19 foi desviado por governadores e prefeitos;metad dinh destin combat covid <number> desvi govern prefeit;2;10;2020;https://piaui.folha.uol.com.br/lupa/2020/10/02/verificamos-desvio-verbas-covid/
 #Verificamos: É falso que Biden disse que só quer ser apresentado ao presidente do Brasil ‘quando outro for eleito’;enquant eleg outr presid brasil apresent tal bolsonar;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-biden-apresentado-presidente-brasil/
 #Verificamos: Cloroquina e Ivermectina não previnem Covid-19;faz agor acab circul viral fa dou tom medic es evit doen ent voc covid voc pass us medic es preven;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-cloroquina-ivermectina-previnem-covid-19/
 #Verificamos: Texto de decreto que prevê fechamento de comércio na Baixada Santista é de março;med obrigat ria combat propag coronav ru;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-decreto-baixada-santista/
 #Verificamos: Áudio com informações falsas sobre vacinas contra a Covid-19 não foi gravado por especialista da Unicamp;to estud vacin avis viv vacin chin vacin gen tic acostum vacin ru viv atenu ru mort vacin segur gen tic dna recombin procur googl;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-audio-whatsapp/
 #Verificamos: É falsa tabela com horários de funcionamento do comércio em São Paulo durante fase amarela;fas amarel plan sp escrit rio segund sext feir <number>h <number>h rci rua segund sext feir <number>h <number>h bad <number>h <number>h shopping cent segund sext feir <number>h <number>h camel drom shopping popul segund sext feir <number>h <number>h imobil ria segund sext feir <number>h <number>h concession ria carr mot segund sext feir <number>h <number>h academ segund bad dua op es <number> hor corr doi turn <number> hor <number>h <number>h <number>h <number>h inform dev est afix entr estabelec pod funcion ap <number>h restaurant pad cafet lanchonet bar chop afim segund bad dua op es <number> hor corr doi turn <number> hor inform dev est afix entr estabelec pod funcion ap <number>h ob hor rio consum local respeit protocol port delivery segu vigent atual sal bel barbe segund bad dua op es <number> hor corr doi turn <number> hor inform dev est afix entr estabelec doming feri ativ suspens;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-horarios-de-funcionamento-fase-amarela-sp/
 #Verificamos: Carta que conclama exército contra STF não foi escrita por ministro-chefe da Casa Civil;agor cab vai mand prend gener walt brag nett cart bomb stic post brasil exarnet blog fech ex rcit;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-carta-exercito-stf-ministro-walter-braga-netto/
 #Verificamos: É falso que vacinas não são necessárias para controlar pandemias;absolut nenhum necess vacin extingu pandem;1;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/01/verificamos-vacinas-controlar-pandemias/
 #Verificamos: Es falso que Australia haya recomendado el uso de ivermectina para pacientes con Covid-19;ent austr lia fez recomend tod popul tom ivermectin tod tom acontec gent pod ver gr fic cas despenc covid <number> caus diss ivermectin est at send consider muit asp vacin contr covid <number>;4;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/04/verificamos-australia-ivermectina/
 #Verificamos: Es falso que el Instituto Virológico de Wuhan y Pfizer sean propiedad de GlaxoSmithKline;laborat rio biol gic chin wuhan propriedad glax gsk;9;12;2020;https://piaui.folha.uol.com.br/lupa/2020/12/09/verificamos-wuhan-glaxosmithkline-pfizer/
 #Verificamos: É falso que estudo demonstra que vacina contra Covid-19 pode afetar fertilidade masculina;vacin contr covid pod afet fertil masculin segund estud univers miam;5;1;2021;https://piaui.folha.uol.com.br/lupa/2021/01/05/verificamos-estudo-vacina-fertilidade/
 #Verificamos: É falso que vice-presidente eleita dos EUA fingiu tomar vacina contra a Covid-19;fing tom vacin covid <number> vou;5;1;2021;https://piaui.folha.uol.com.br/lupa/2021/01/05/verificamos-vice-eua-vacina/
 #Verificamos: É falso que ‘companheira de cela’ de Dilma disse que ex-presidente não foi torturada durante a ditadura;jornal rian maced cont ap atent terror carr bomb contr quartel <number> ex rcit paul ond particip dilm russeff result mort desped ament corp sold mari kosel filh mutil <number> sold dilm russeff pres segu jornal tamb pres distribu mater subvers ambas fic mesm cel diz dilm russeff mentir ambas interrog confess il cit ouv tort;4;1;2021;https://piaui.folha.uol.com.br/lupa/2021/01/04/verificamos-dilma-torturada-ditadura/
 #Verificamos: É falso que homem na Argentina recebeu vacina contra Covid-19 duas vezes, em braços e locais distintos;argentin coronavac boa cidad entr fil <number>x post difer;4;1;2021;https://piaui.folha.uol.com.br/lupa/2021/01/04/verificamos-argentina-vacina-covid/
 #Verificamos: É falso que Nestlé doou leite condensado para as Forças Armadas ;empr nestl an nci sic hoj atrav departament rel es instituc rel es pun dev grand repercus marc registr leit condens mo far doa <number> mil caix produt arm ser distribu part igual <number> seguran nac brasil excel campanh propagand divulg mbit nacion cust empr as nestl brasil;1;2;2021;https://piaui.folha.uol.com.br/lupa/2021/02/01/verificamos-nestle-leite-condensado/
 #Verificamos: É falso que meninos desaparecidos em Belford Roxo foram encontrados em ‘terreiro de macumba de Winnie Bueno’;manh hoj <number> ap mes proc <number> jov belford rox encontr terr macumb propriedad winni buen ap psicol gic traum crian relat send prepar sacrif cio macumb crian abal afirm quer morr tod moment ped poss ir emb winni bat nel maltrat;1;4;2021;https://piaui.folha.uol.com.br/lupa/2021/04/01/verificamos-meninos-belford-roxo/
 #Verificamos: G1 não noticiou que manifestação pró-Bolsonaro foi maior que protestos pelo impeachment de Dilma;pandem manifest pr govern dia <number> mai mai manifest es favor impeachment ex presid dilm;3;5;2021;https://piaui.folha.uol.com.br/lupa/2021/05/03/verificamos-g1-manifestacao-pro-bolsonaro-impeachment-dilma/
 #Verificamos: É montagem capa do New York Times com elogios a manifestações pró-Bolsonaro;brazil whant sic to be fre;3;5;2021;https://piaui.folha.uol.com.br/lupa/2021/05/03/verificamos-montagem-capa-bolsonaro/
 #Verificamos: É falso que Alemanha proibiu Igreja Universal de se instalar no país;alemanh pro be igrej univers instal pa dev form arrecad dinh ser pa rio;3;5;2021;https://piaui.folha.uol.com.br/lupa/2021/05/03/verificamos-alemanha-proibiu-igreja-universal/
 #Verificamos: É falso que Fauci disse em e-mail que coronavírus era ‘fruto da engenharia genética’;bomb at mic vaz mail dr fauc cas branc afirm ru chin aparent ser frut engenh gen tic;2;6;2021;https://piaui.folha.uol.com.br/lupa/2021/06/02/verificamos-fauci-coronavirus/
 #Verificamos: Áudio de falso virologista do Einstein traz informações erradas sobre vacinas;seguran coronavac pra gent ter ide porqu depend var vel temp est tom vacin agor faz part ser volunt rio porqu vam avali efeit colater long praz vacin experiment pod dar cert pod dar cert;1;6;2021;https://piaui.folha.uol.com.br/lupa/2021/06/01/verificamos-virologista-einstein/
 #Verificamos: Marcelo Freixo não disse que estuda criar ‘Instituto Lázaro Barbosa’;not rep dio deput marcel freix mov direit human entr represent contr polic goi investig excess brut assassinat zar barb testemunh afirm entreg log ap descarreg tr arm possu tod direit vid diz deput deput marcel freix ped tamb est indeniz fam lia zar estud cri institut zar barb hist ria exempl resist nci zar cai ostrac;1;7;2021;https://piaui.folha.uol.com.br/lupa/2021/07/01/verificamos-marcelo-freixo-instituto-lazaro-barbosa/
 #Verificamos: Marcelo Odebrecht não atribuiu ‘queda’ de Dilma a corte de propina do MDB;marcel odebrecht avis tem dilm descobr corrup cort contrat tem decid derrub la;3;8;2021;https://piaui.folha.uol.com.br/lupa/2021/08/03/verificamos-odebrecht-dilma-temer/
 #Verificamos: É falso que CDC dos EUA afirmou que variante do coronavírus é a ‘própria vacina’;vari pr pri vacin;2;8;2021;https://piaui.folha.uol.com.br/lupa/2021/08/02/verificamos-cdc-variante-coronavirus-vacina/
 #Verificamos: Meta-análise de pesquisas indianas não prova que hidroxicloroquina previne Covid-19;vai ped desculp famili mort agor estud cient fic hidroxicloroquin profilax covid <number> ating alt vel evid nci cient fic;2;9;2021;https://piaui.folha.uol.com.br/lupa/2021/09/02/verificamos-meta-analise-hidroxicloroquina-previne-covid-19/
 #Verificamos: Áudio de convocação a protestos de 7 de setembro é atribuído a militar morto há 20 anos;voc quer ouv bomb quent am udi almir reserv fern catt pret braumai reun <number> club naval rj realiz hoj tard;2;9;2021;https://piaui.folha.uol.com.br/lupa/2021/09/02/verificamos-audio-almirante-7-setembro/
 #Verificamos: Lula não disse que vai conversar como ‘chefe supremo’ com pastores e padres se for eleito;olh tod respeit institu es brasil convers pastor padr vou convers tod mund enquant pov brasil enquant elei ganh ele es vou convers chef supr pra diz papel;1;9;2021;https://piaui.folha.uol.com.br/lupa/2021/09/01/verificamos-lula-chefe-supremo-pastores/
 #Verificamos: É falso que ‘16 mil votos duplicados’ mostram que Trump venceu eleições no Arizona;trump venc ari imprens est cal <number>mil vot biden ca terr <number>mil vot duplic acab ser comprov audit ari apen cond fraud eleitor eua;4;10;2021;https://piaui.folha.uol.com.br/lupa/2021/10/04/verificamos-votos-duplicados-trump-eleicoes-arizona/
 #Verificamos: É falso que manifestantes de esquerda exibiram faixa que diz ‘Fora Bolsonaro, o resto é tudo ladrão’;fim genoc dio bolsonar rest tud ladr;4;10;2021;https://piaui.folha.uol.com.br/lupa/2021/10/04/verificamos-manifestantes-faixa-fora-bolsonaro-resto-ladrao/
 #Verificamos: É falso que adolescentes de Camaçari e Blumenau morreram após serem vacinados contra Covid-19;jo mar lia interi paul <number> ano samuel ja interi paul <number> ano infart morr jul blumenau sant catarin <number> ano par card aca morr isabell diss <number> nilm <number> ano infart morr tod relat vacin dia ant xim seman dua ant;1;10;2021;https://piaui.folha.uol.com.br/lupa/2021/10/01/verificamos-adolescentes-vacina-cristina-graeml/
 #Verificamos: É falso texto que anuncia fórmula infantil com hormônios para ‘bebês transgêneros’;respost avalanch preced ped <number> ativ twitt fabric aliment beb final anunci fornec rmul infantil horm nio beb transg ner;3;11;2021;https://piaui.folha.uol.com.br/lupa/2021/11/03/verificamos-formula-transgeneros/
 #Verificamos: É falso que cidade gaúcha inaugurou parque infantil com brinquedos obscenos;prefeit sant etelvin gua ba rs hoj administr esquerd inaugur anteont parqu infantil tic possu insp ideolog ner acord prefeit fellip weissf der garc pron vai auxili educ sex crian;1;12;2021;https://piaui.folha.uol.com.br/lupa/2021/12/01/verificamos-cidade-gaucha-parque-infantil-brinquedos-obscenos/
 #Verificamos:  É falso que o PT votou contra o Auxílio Brasil;pt vot pes contr money <number> <number> pobr vot contr bolsonar vot contr pobr;1;12;2021;https://piaui.folha.uol.com.br/lupa/2021/12/01/verificamos-pt-votou-contra-auxilio-brasil/
 #Verificamos: É falso que Joelma disse em entrevista que seu sangue coagulou após ter recebido vacina contra a Covid-19;can joelm relat pic sang fic estranh escur co gul sent muit dor peit;1;12;2021;https://piaui.folha.uol.com.br/lupa/2021/12/01/verificamos-joelma-sangue-vacina/
Boato – O Inmet e institutos de meteorologia do Chile alertam que fevereiro de 2020 será o mês mais quente da história. Motivo é uma onda de calor causada pelo fenômeno do equinócio.;aten institut meteorolog alert fort ond cal fever defês civil telejorn divulg assust popul segund inmet institut nacion meteorolog institut chil divulg ser fever quent ter registr hist ria med es crian idos pesso problem pres cardiovascul ter aten espec muit gua nad exerc cio <number> manh ant <number> noit detalh previl dia sequ chuv defês civil tamb prev desabastec gua energ fic dic nad crian idos prai piscin ness per odo hor rio rep pesso inform tom cuid neces rio aten fen men equin cio afet pr xim <number> dia perman dentr mantenh animal dentr cas proteg espec part <number>h at as<number>h tod dia temperat ir flutu pod ating <number> grau cels pod caus desidrat insol facil fen men dev fat sol est diret acim equ favor fiqu hidrat tod dev consum cerc <number> litr quid tod dia control pres arter muit pod sofr insol tom banh fri freq ent pos vel reduz carn aument frut legum ond cal pi coloqu vel nov utiliz rea cas rea expost vel pod derret est vel perig coloqu sempr bald <number> gua metad sal est cad sal mant temperat baix insol apresent sintom indic vez desmai grav perig falh rg ativ sempr verifiqu bio vej olh est afund desidrat favor inform outr;31;1;2020;https://www.boatos.org/brasil/fevereiro-2020-mes-mais-quente-historia-onda-de-calor.html
Boato – O AquaRio (Aquário Marinho do Rio de Janeiro) vai ter Sessão Azul no dia 30 de março de 2020 com cortesia (ingressos gratuitos) para famílias que tiverem crianças com autismo ou alguma síndrome.;aquari vai ter ses azul dia <number> <number> cortes ingress gratuit conhec ses azul projet crian autist necess espec muit volunt rio dia ilumin diferenci etc tud bem organiz ser dad <number> ingress fam lia algu conhec crian autist necess espec algum ndrom entr gin fac aquari tod inform es peg ingress ajud repass;31;1;2020;https://www.boatos.org/brasil/aquario-sessao-azul-30-03-2020-ingressos-gratuitos.html
Boato – No Espírito Santo, carregador diz que café moído e embalado a vácuo é produzido com sangue de boi para dar peso e volume. ;carreg caf esp rit sant ali vit ria cheg mar fri cheg encost carret dal pouc encost dua carret tanqu encuc carret tanqu bric caf fal porr neg cio vai carreg caf dentr dess descarreg caf tav faz caf manh ced cham motor irm bor tom caf comig gavet bel faz caf ent vam tom caf dal pouc cheg dua carret quatr carret tanqu daquel serpentin sab bel tom caf fal vem faz pergunt pro mei indiscret voc vai carreg qu fal vou descarreg pra descarreg fal sang boi gent colet tod frig fic carreg fribo frig fic carreg traz pra sang boi torr moe cuo junt caf pra dar pes volum acredit fal caf tom cuo caf sang boi fal brinc car vi car descarreg lig serpentin porqu sang boi talh lig serpentin vai descoalh solt dentr fal qu tom caf pur caf merc gr moe hor at sab difer compr cuo qualqu cuo tod fornec sang boi pra tod bric caf cuo fal brinc irm fal fal vou duvid voc porqu carret aqu voc descarreg vend sang tr ping cheg fed carn torr sang boi entend fic coalhad tip gelatin torr bot junt caf cuo ent caf voc tom pur voc gr moe hor vend pad merc gr cuo tod sang boi aind mist mont qu mic pra fed entend pra fed pod ver gost caf caf cuo suav um ano atr hoj tud mistur sang boi;29;1;2020;https://www.boatos.org/saude/cafe-moido-vacuo-feito-sangue-boi.html
Boato – Por meio de um boletim, o Departamento de Saúde do Canadá deu uma série de dicas para as pessoas se prevenirem contra o coronavírus. Entre as dicas estão manter a garganta úmida, evitar pimenta, frituras e não ir a lugares públicos.;boletim departament sa canad inform fam lia parent amig atual infec respirat ria superi afet chin bast grav ru caus potent resist antib tic exist ru infec bacteri portant pod ser trat antib tic tod preven agor mant gargant mid deix gargant sec portant segur sed porqu membr gargant sec ru invad corp dentr <number> minut beb <number> <number>cc gua morn <number> <number>cc crian acord idad sempr sent gargant sec esper mantenh gua beb bast vez poi ajud vez diss continu mant gargant mid at final mar lug lot use sc conform neces rio espec tr transport blic evit aliment frit pic carreg vitamin sintom descr <number> febr alt repet <number> toss prolong ap febr <number> crian propens <number> adult geral sent desconfort veil dor cab princip doen respirat ria doen alt contagi vam continu or aguard inform es sobr infec al;29;1;2020;https://www.boatos.org/mundo/departamento-saude-canada-boletim-dicas-coronavirus.html
Boato – Por causa da ameaça do novo coronavírus, o presidente Jair Bolsonaro pode cancelar a festa de carnaval no Brasil. País já teve o primeiro caso confirmado em MG. ;urgent presid bolsonar pod decret cancel carnav tod brasil caus coronav ru aten compr abad gu dinh coronav ru carnav mist mort cad contamin pod espalh ru pra outr <number> <number> pesso dia profiss divers rea algum demonstr preocup diz respeit grand mer estrang dev desloc brasil pr xim seman gra carnav perig cheg brasil prim cas infec min geral trat estud <number> ano viaj wuhan chin cheg territ rio brasil dia <number> jan link sit;29;1;2020;https://www.boatos.org/politica/bolsonaro-pode-cancelar-carnaval-brasil-coronavirus.html
Boato – Cuidado com um casal que está usando uma Kombi da Sabesp (Cedae). Eles estão usando uniformes da companhia de água e estão realizando assaltos na vizinhança.;cheg komb port cas hom mulh past diz vei tir amostr gua test atend deix entr porqu assalt band espalh pra tod mund vizinhan ok est us uniform sabesp repass cheg komb port cas hom mulh past diz ceda vei tir amostr gua atend deix entr assalt band espalh pra tod mund vizinhan ok;28;1;2020;https://www.boatos.org/brasil/casal-kombi-sabesp-cedae-esta-realizando-assaltos.html
Boato – Kobe Bryant era maçom e membro de uma loja maçônica do estado de Indiana (EUA). O ex-jogador aparece na lista da Winchester F&A. Pessoas ligadas à maçonaria lamentaram a sua morte.;excepc jog basquet kob bryant part orient etern hoj acord list loj ma nic winchest ma om companh shaquill neal refer irm filh giann bryant sobr sab shaquill ma om pesquis descobr kob tamb gadu receb sobr giann muit paz harmon orient etern;28;1;2020;https://www.boatos.org/esporte/kobe-bryant-macom-e-membro-de-loja-maconica.html
Boato – O diretor do HC (Hospital das Clínicas) disse que está preocupado com a nova gripe e recomendou que as pessoas tomem chá de erva-doce no lugar de Tamiflu para curar o H1N1.;dire hc hospit cl nic preocup nov grip faz seguint recomend es faz lcool gel nosss ali com ar tom vitamin urgent cuid crian lav muit vez dia evit local ond multid tom vitamin com gad boi inger suc acerol laranj tom ch erv doc dua vez dia erv doc ch erv doc mesm subst nci medic tamiflu rem dio us trat grip h<number>n<number> aconselh tom ch caf ap ref es infectolog hospit doming recomend tom <number> <number> hor ch erv doc poi mat ru influenz erv doc feit tamiflu rep fam li amig poi import;27;1;2020;https://www.boatos.org/saude/diretor-do-hc-preocupado-nova-gripe-recomenda-cha-de-erva-doce.html
Boato – Tomar banho começando pela cabeça (ou cabelos) pode fazer com que vasos sanguíneos se rompam e causem AVC. O jeito certo de tomar banho é começando pelos pés. ;desbot diminu banh caus sempr ouv fal pesso derram ap cair banh ouv fal qued outr lug particip curs estil vid saud vel profes conselh nacion esport tamb particip curs diss cab dev ser lav prim process banh lav cabel outr part corp dev ser limp prim ocorr porqu cab est molh resfri sang flu cab aquec lo is sabed cop ench gua quent repent esvazi ench gua fri acontec vidr vai quebr corp human natur temperat corp quent enquant gua fri;27;1;2020;https://www.boatos.org/saude/comecar-banho-lavando-cabeca-cabelo-causar-avc.html
Boato – Guardar a cebola na geladeira para consumir no dia seguinte é um grande perigo. Por ser um imã de bactérias (como a da gripe), a cebola na geladeira se tornar um veneno e faz mal às pessoas.;viv aprend ta cois faz perig cebol nunc ouv <number> grip mat <number> milh es pesso hav dou visit muit agricul ver pod ajud lo combat grip poi muit hav contr doen hav morr aten visit propriedad outr fazend mesm reg dic surpreend sab bom est sa encontr tod saud veil dic pergunt fazend faz proteg grip mulh dest pront respond coloc cebol cort casc prat distribu quart cas dic pod acredit ouv ped fazend entreg cebol us sob microsc pio ent observ enorm mer bact ria grip ali acumul lev pneumolog explic cebol enorm bact ria espec cebol cru sum nunc mantenh cebol fati ser us dia seguint coloc sac fech herm tic gelad consum dev ser imediat vez pod ser perig consum la posterior al diss es nunc dev com cebol est mag pod metabol cebol lembr perig cort cebol consum la dia seguint cebol torn alt venen noit nic cri bact ria xic bact ria pod caus infec es est mag advers caus secr es bili excess intox aliment rep mens tod voc ama preocup;27;1;2020;https://www.boatos.org/saude/cebola-cortada-geladeira-faz-mal-ima-bacterias-gripe.html
